"source_company","target_company","Source_Industry","Target_Industry","Matching_Item","source_lat","source_long","source_industry","source_resource_needs","source_by_products","target_lat","target_long","target_industry","target_resource_needs","target_by_products"
"Ghacem Limited-Takoradi","John Bittar Company Limited","Cement","Wood Processing","|",4.89288,-1.74675,"Cement","Slag | Carbon black",NA,6.22339,-2.48049,"Wood Processing",NA,"Wood shavings | Saw dust | Logs"
"Ghacem Limited-Takoradi","Specialised Timber Limited","Cement","Wood Processing","|",4.89288,-1.74675,"Cement","Slag | Carbon black",NA,6.64503,-1.60943,"Wood Processing",NA,"Wood shavings | Saw dust | Logs"
"Ghacem Limited-Takoradi","Cargill Ghana Limited","Cement","Cocoa Processing","|",4.89288,-1.74675,"Cement","Slag | Carbon black",NA,5.68952,0.01021,"Cocoa Processing",NA,"Residual cocoa solids | Cocoa shell"
"Ghacem Limited-Takoradi","Niche Cocoa Processing","Cement","Cocoa Processing","|",4.89288,-1.74675,"Cement","Slag | Carbon black",NA,5.69065,0.02184,"Cocoa Processing",NA,"Residual cocoa solids | Cocoa shell"
"Ghacem Limited-Takoradi","Cocoa Processing Company Limited","Cement","Cocoa Processing","|",4.89288,-1.74675,"Cement","Slag | Carbon black",NA,5.65764,0.00339,"Cocoa Processing",NA,"Residual cocoa solids | Cocoa shell"
"Ghacem Limited-Takoradi","Afrotropic Cocoa Processing Company Limited","Cement","Cocoa Processing","|",4.89288,-1.74675,"Cement","Slag | Carbon black",NA,5.64805,-0.09828,"Cocoa Processing",NA,"Residual cocoa solids | Cocoa shell"
"Ghacem Limited-Takoradi","Olam Cocoa Ghana Limited","Cement","Cocoa Processing","|",4.89288,-1.74675,"Cement","Slag | Carbon black",NA,6.38729,-2.62542,"Cocoa Processing",NA,"Residual cocoa solids | Cocoa shell"
"Ghacem Limited-Takoradi","Plot Enterprise Ghana Limited","Cement","Cocoa Processing","|",4.89288,-1.74675,"Cement","Slag | Carbon black",NA,4.98251,-1.72278,"Cocoa Processing",NA,"Residual cocoa solids | Cocoa shell"
"Ghacem Limited-Takoradi","Nestle Ghana Limited","Cement","Food","|",4.89288,-1.74675,"Cement","Slag | Carbon black",NA,5.67414,-0.00408,"Food",NA,"Waste paper | Paper off cuts"
"Ghacem Limited-Takoradi","Fan Milk Limited","Cement","Food","|",4.89288,-1.74675,"Cement","Slag | Carbon black",NA,5.68153,-0.01185,"Food",NA,"Waste paper | Paper off cuts"
"Ghacem Limited-Takoradi","Usibras Ghana Limited","Cement","Food","|",4.89288,-1.74675,"Cement","Slag | Carbon black",NA,5.7408,0.09503,"Food",NA,"Waste paper | Paper off cuts | Cashew nut shell"
"Ghacem Limited-Takoradi","Healthilife Beverages Limited","Cement","Food","|",4.89288,-1.74675,"Cement","Slag | Carbon black",NA,5.6518,-0.09413,"Food",NA,"Waste paper | Paper off cuts"
"Ghacem Limited-Takoradi","Promasidor Ghana Limited","Cement","Food","|",4.89288,-1.74675,"Cement","Slag | Carbon black",NA,5.58663,-0.22673,"Food",NA,"Waste paper | Paper off cuts"
"Ghacem Limited-Takoradi","Obapack Limited","Cement","Food","|",4.89288,-1.74675,"Cement","Slag | Carbon black",NA,7.61418,-1.9245,"Food",NA,"Waste paper | Paper off cuts | Food waste"
"Ghacem Limited-Takoradi","Premium Foods Company Limited","Cement","Food","|",4.89288,-1.74675,"Cement","Slag | Carbon black",NA,5.66827,0.00683,"Food",NA,"Waste paper | Paper off cuts"
"Ghacem Limited-Takoradi","Ghana Specialty Fats Industry Limited","Cement","Oil and Fat Processing","|",4.89288,-1.74675,"Cement","Slag | Carbon black",NA,5.68879,0.01272,"Oil and Fat Processing","Palm kennel shell","Oil waste | Palm kennel cake | Palm kennel shell"
"Ghacem Limited-Takoradi","Wilmar Africa Limited","Cement","Oil and Fat Processing","|",4.89288,-1.74675,"Cement","Slag | Carbon black",NA,5.60377,-0.18695,"Oil and Fat Processing","Palm kennel shell","Oil waste | Palm kennel cake | Palm kennel shell"
"Ghacem Limited-Takoradi","Norpalm Ghana Limited","Cement","Oil and Fat Processing","|",4.89288,-1.74675,"Cement","Slag | Carbon black",NA,4.92814,-1.89606,"Oil and Fat Processing","Palm kennel shell","Oil waste | Palm kennel cake | Palm kennel shell"
"Ghacem Limited-Takoradi","Benso Oil Palm Plantation Limited","Cement","Oil and Fat Processing","|",4.89288,-1.74675,"Cement","Slag | Carbon black",NA,5.10795,-1.91433,"Oil and Fat Processing","Palm kennel shell","Oil waste | Palm kennel cake | Palm kennel shell"
"Ghacem Limited-Takoradi","Twifo Oil Palm Plantation Limited","Cement","Oil and Fat Processing","|",4.89288,-1.74675,"Cement","Slag | Carbon black",NA,5.54784,-1.54776,"Oil and Fat Processing","Palm kennel shell","Oil waste | Palm kennel cake | Palm kennel shell"
"Ghacem Limited-Takoradi","Ghana Oil Palm Development Company","Cement","Oil and Fat Processing","|",4.89288,-1.74675,"Cement","Slag | Carbon black",NA,6.09381,-0.83419,"Oil and Fat Processing","Palm kennel shell","Oil waste | Palm kennel cake | Palm kennel shell"
"Ghacem Limited-Takoradi","Juaben Oil Mills Limited","Cement","Oil and Fat Processing","|",4.89288,-1.74675,"Cement","Slag | Carbon black",NA,6.81537,-1.41384,"Oil and Fat Processing","Palm kennel shell","Oil waste | Palm kennel cake | Palm kennel shell"
"Ghacem Limited-Takoradi","Ghana Nuts Company Limited","Cement","Oil and Fat Processing","|",4.89288,-1.74675,"Cement","Slag | Carbon black",NA,7.53762,-1.9404,"Oil and Fat Processing","Palm kennel shell","Oil waste | Palm kennel cake | Palm kennel shell"
"Ghacem Limited-Takoradi","Fuji Oil Ghana Limited","Cement","Oil and Fat Processing","|",4.89288,-1.74675,"Cement","Slag | Carbon black",NA,7.53785,-1.93896,"Oil and Fat Processing","Palm kennel shell","Oil waste | Palm kennel cake | Palm kennel shell"
"Ghacem Limited-Takoradi","Polykraft Ghana Limited","Cement","Paper and Paper Products","|",4.89288,-1.74675,"Cement","Slag | Carbon black",NA,5.66675,-0.00277,"Paper and Paper Products","Paper","Waste paper | Paper off cuts"
"Ghacem Limited-Takoradi","Sonapack Ghana Limited","Cement","Paper and Paper Products","|",4.89288,-1.74675,"Cement","Slag | Carbon black",NA,5.66136,0.01083,"Paper and Paper Products","Paper","Waste paper | Paper off cuts"
"Unicem Industries Limited","Praise Export Services Limited","Cement","Food","|",6.3628,-1.55206,"Cement","Slag | Carbon black",NA,5.71231,-0.2728,"Food","Palm fruits","Palm fruit chaff | Boiler ash | Palm kennel | Oil waste | Food waste"
"Unicem Industries Limited","TR Centre Limited","Cement","Recycling","Carbon, black",6.3628,-1.55206,"Cement","Slag | Carbon black",NA,5.80733,0.15617,"Recycling","Waste tyre","Carbon black"
"Unicem Industries Limited","Nkulenu Industries","Cement","Food","|",6.3628,-1.55206,"Cement","Slag | Carbon black",NA,5.68014,-0.17033,"Food","Palm chaff | Wood shaving","Palm fruit chaff | Boiler ash | Palm kennel |Oil waste"
"Unicem Industries Limited","Buck Press Limited","Cement","Paper and Paper Product","|",6.3628,-1.55206,"Cement","Slag | Carbon black",NA,5.65202,-0.25736,"Paper and Paper Product","Paper","Waste paper | Paper off cuts | Aluminium scraps"
"Unicem Industries Limited","Blowchem Industries","Cement","Alcoholic and Non Alcoholic Beverages","|",6.3628,-1.55206,"Cement","Slag | Carbon black",NA,5.73477,0.03033,"Alcoholic and Non Alcoholic Beverages","Water","Plastic bottles | Wastewater"
"Unicem Industries Limited","Fine Print Industries","Cement","Paper and Paper Product","|",6.3628,-1.55206,"Cement","Slag | Carbon black",NA,5.56033,-0.22358,"Paper and Paper Product","Paper","Waste paper | Paper off cuts"
"Unicem Industries Limited","Ferro Fabrik Limited","Cement","Metal Fabrication","Slag",6.3628,-1.55206,"Cement","Slag | Carbon black",NA,5.66541,0.00801,"Metal Fabrication","Slag | Aluminium foil | Aluminium scraps | Steel scraps","Slag"
"Unicem Industries Limited","Aluworks Limited","Cement","Metal Fabrication","Slag, |",6.3628,-1.55206,"Cement","Slag | Carbon black",NA,5.67491,0.02697,"Metal Fabrication","Aluminium scraps","Slag | Crude oil"
"Unicem Industries Limited","Chanrai Brand Limited","Cement","Fat and Oil Processing","|",6.3628,-1.55206,"Cement","Slag | Carbon black",NA,5.64521,0.00758,"Fat and Oil Processing","Palm oil","Wastewater | Oil waste| Waste paper"
"Unicem Industries Limited","Madam Gifty Palm Kennel Production","Cement","Fat and Oil Processing","|",6.3628,-1.55206,"Cement","Slag | Carbon black",NA,6.11205,-0.242595,"Fat and Oil Processing","Palm fruit","Palm kennel cake | Palm kennel shell"
"Unicem Industries Limited","Saw Mill Company","Cement","Wood Processing","|",6.3628,-1.55206,"Cement","Slag | Carbon black",NA,5.54828,-0.349003,"Wood Processing","Logs","Wood shavings | Saw dust"
"Unicem Industries Limited","Crocodile Machete (Ghana Limited)","Cement","Metal Fabrication","|",6.3628,-1.55206,"Cement","Slag | Carbon black",NA,5.66526,0.00166,"Metal Fabrication","Steel scraps| Aluminium scraps","Aluminium scraps | Steel scraps"
"Unicem Industries Limited","Alutrade","Cement","Metal Fabrication","|",6.3628,-1.55206,"Cement","Slag | Carbon black",NA,5.56148,-0.22338,"Metal Fabrication","Metal","Glass | Aluminium scraps"
"Unicem Industries Limited","Logs & Lumber Limited","Cement","Wood Processing","|",6.3628,-1.55206,"Cement","Slag | Carbon black",NA,6.67351,-1.60885,"Wood Processing",NA,"Wood shavings | Saw dust | Logs"
"Unicem Industries Limited","Sokoban Wood Village","Cement","Wood Processing","|",6.3628,-1.55206,"Cement","Slag | Carbon black",NA,6.62251,-1.60569,"Wood Processing","Logs","Wood shavings | Saw dust"
"Unicem Industries Limited","Rider Steel Ghana Limited","Cement","Metal Smelting","Slag, |",6.3628,-1.55206,"Cement","Slag | Carbon black",NA,5.70128,0.02168,"Metal Smelting","Aluminium scraps | Steel scraps | Aluminium foil","Slag | Coke gas | Blast furnace gas | Converter gas"
"Unicem Industries Limited","Tema Steel Company Limited","Cement","Metal Smelting","Slag, |",6.3628,-1.55206,"Cement","Slag | Carbon black",NA,5.69131,-0.00173,"Metal Smelting","Aluminium scraps | Steel scraps | Aluminium foil","Slag | Coke gas | Blast furnace gas | Converter gas"
"Unicem Industries Limited","Fabrimetal Ghana Limited","Cement","Metal Smelting","Slag, |",6.3628,-1.55206,"Cement","Slag | Carbon black",NA,5.82202,0.19705,"Metal Smelting","Aluminium scraps | Steel scraps | Aluminium foil","Slag | Coke gas | Blast furnace gas | Converter gas"
"Unicem Industries Limited","Sentuo Steel Company Limited","Cement","Metal Smelting","Slag, |",6.3628,-1.55206,"Cement","Slag | Carbon black",NA,5.66999,0.01579,"Metal Smelting","Aluminium scraps | Steel scraps | Aluminium foil","Slag | Coke gas | Blast furnace gas | Converter gas"
"Unicem Industries Limited","Volta Aluminium Company Limited","Cement","Metal Smelting","Slag, |",6.3628,-1.55206,"Cement","Slag | Carbon black",NA,5.66911,0.02079,"Metal Smelting","Aluminium scraps | Steel scraps | Aluminium foil","Slag | Coke gas | Blast furnace gas | Converter gas"
"Unicem Industries Limited","Star Steel","Cement","Metal Smelting","Slag, |",6.3628,-1.55206,"Cement","Slag | Carbon black",NA,5.74501,0.09276,"Metal Smelting","Aluminium scraps | Steel scraps | Aluminium foil","Slag | Coke gas | Blast furnace gas | Converter gas"
"Unicem Industries Limited","Samartex Timber and Plywood Company Limited","Cement","Wood Processing","|",6.3628,-1.55206,"Cement","Slag | Carbon black",NA,5.61072,-2.56668,"Wood Processing",NA,"Wood shavings | Saw dust | Logs"
"Unicem Industries Limited","John Bittar Company Limited","Cement","Wood Processing","|",6.3628,-1.55206,"Cement","Slag | Carbon black",NA,6.22339,-2.48049,"Wood Processing",NA,"Wood shavings | Saw dust | Logs"
"Unicem Industries Limited","Specialised Timber Limited","Cement","Wood Processing","|",6.3628,-1.55206,"Cement","Slag | Carbon black",NA,6.64503,-1.60943,"Wood Processing",NA,"Wood shavings | Saw dust | Logs"
"Unicem Industries Limited","Cargill Ghana Limited","Cement","Cocoa Processing","|",6.3628,-1.55206,"Cement","Slag | Carbon black",NA,5.68952,0.01021,"Cocoa Processing",NA,"Residual cocoa solids | Cocoa shell"
"Unicem Industries Limited","Niche Cocoa Processing","Cement","Cocoa Processing","|",6.3628,-1.55206,"Cement","Slag | Carbon black",NA,5.69065,0.02184,"Cocoa Processing",NA,"Residual cocoa solids | Cocoa shell"
"Unicem Industries Limited","Cocoa Processing Company Limited","Cement","Cocoa Processing","|",6.3628,-1.55206,"Cement","Slag | Carbon black",NA,5.65764,0.00339,"Cocoa Processing",NA,"Residual cocoa solids | Cocoa shell"
"Unicem Industries Limited","Afrotropic Cocoa Processing Company Limited","Cement","Cocoa Processing","|",6.3628,-1.55206,"Cement","Slag | Carbon black",NA,5.64805,-0.09828,"Cocoa Processing",NA,"Residual cocoa solids | Cocoa shell"
"Unicem Industries Limited","Olam Cocoa Ghana Limited","Cement","Cocoa Processing","|",6.3628,-1.55206,"Cement","Slag | Carbon black",NA,6.38729,-2.62542,"Cocoa Processing",NA,"Residual cocoa solids | Cocoa shell"
"Unicem Industries Limited","Plot Enterprise Ghana Limited","Cement","Cocoa Processing","|",6.3628,-1.55206,"Cement","Slag | Carbon black",NA,4.98251,-1.72278,"Cocoa Processing",NA,"Residual cocoa solids | Cocoa shell"
"Unicem Industries Limited","Nestle Ghana Limited","Cement","Food","|",6.3628,-1.55206,"Cement","Slag | Carbon black",NA,5.67414,-0.00408,"Food",NA,"Waste paper | Paper off cuts"
"Unicem Industries Limited","Fan Milk Limited","Cement","Food","|",6.3628,-1.55206,"Cement","Slag | Carbon black",NA,5.68153,-0.01185,"Food",NA,"Waste paper | Paper off cuts"
"Unicem Industries Limited","Usibras Ghana Limited","Cement","Food","|",6.3628,-1.55206,"Cement","Slag | Carbon black",NA,5.7408,0.09503,"Food",NA,"Waste paper | Paper off cuts | Cashew nut shell"
"Unicem Industries Limited","Healthilife Beverages Limited","Cement","Food","|",6.3628,-1.55206,"Cement","Slag | Carbon black",NA,5.6518,-0.09413,"Food",NA,"Waste paper | Paper off cuts"
"Unicem Industries Limited","Promasidor Ghana Limited","Cement","Food","|",6.3628,-1.55206,"Cement","Slag | Carbon black",NA,5.58663,-0.22673,"Food",NA,"Waste paper | Paper off cuts"
"Unicem Industries Limited","Obapack Limited","Cement","Food","|",6.3628,-1.55206,"Cement","Slag | Carbon black",NA,7.61418,-1.9245,"Food",NA,"Waste paper | Paper off cuts | Food waste"
"Unicem Industries Limited","Premium Foods Company Limited","Cement","Food","|",6.3628,-1.55206,"Cement","Slag | Carbon black",NA,5.66827,0.00683,"Food",NA,"Waste paper | Paper off cuts"
"Unicem Industries Limited","Ghana Specialty Fats Industry Limited","Cement","Oil and Fat Processing","|",6.3628,-1.55206,"Cement","Slag | Carbon black",NA,5.68879,0.01272,"Oil and Fat Processing","Palm kennel shell","Oil waste | Palm kennel cake | Palm kennel shell"
"Unicem Industries Limited","Wilmar Africa Limited","Cement","Oil and Fat Processing","|",6.3628,-1.55206,"Cement","Slag | Carbon black",NA,5.60377,-0.18695,"Oil and Fat Processing","Palm kennel shell","Oil waste | Palm kennel cake | Palm kennel shell"
"Unicem Industries Limited","Norpalm Ghana Limited","Cement","Oil and Fat Processing","|",6.3628,-1.55206,"Cement","Slag | Carbon black",NA,4.92814,-1.89606,"Oil and Fat Processing","Palm kennel shell","Oil waste | Palm kennel cake | Palm kennel shell"
"Unicem Industries Limited","Benso Oil Palm Plantation Limited","Cement","Oil and Fat Processing","|",6.3628,-1.55206,"Cement","Slag | Carbon black",NA,5.10795,-1.91433,"Oil and Fat Processing","Palm kennel shell","Oil waste | Palm kennel cake | Palm kennel shell"
"Unicem Industries Limited","Twifo Oil Palm Plantation Limited","Cement","Oil and Fat Processing","|",6.3628,-1.55206,"Cement","Slag | Carbon black",NA,5.54784,-1.54776,"Oil and Fat Processing","Palm kennel shell","Oil waste | Palm kennel cake | Palm kennel shell"
"Unicem Industries Limited","Ghana Oil Palm Development Company","Cement","Oil and Fat Processing","|",6.3628,-1.55206,"Cement","Slag | Carbon black",NA,6.09381,-0.83419,"Oil and Fat Processing","Palm kennel shell","Oil waste | Palm kennel cake | Palm kennel shell"
"Unicem Industries Limited","Juaben Oil Mills Limited","Cement","Oil and Fat Processing","|",6.3628,-1.55206,"Cement","Slag | Carbon black",NA,6.81537,-1.41384,"Oil and Fat Processing","Palm kennel shell","Oil waste | Palm kennel cake | Palm kennel shell"
"Unicem Industries Limited","Ghana Nuts Company Limited","Cement","Oil and Fat Processing","|",6.3628,-1.55206,"Cement","Slag | Carbon black",NA,7.53762,-1.9404,"Oil and Fat Processing","Palm kennel shell","Oil waste | Palm kennel cake | Palm kennel shell"
"Unicem Industries Limited","Fuji Oil Ghana Limited","Cement","Oil and Fat Processing","|",6.3628,-1.55206,"Cement","Slag | Carbon black",NA,7.53785,-1.93896,"Oil and Fat Processing","Palm kennel shell","Oil waste | Palm kennel cake | Palm kennel shell"
"Unicem Industries Limited","Polykraft Ghana Limited","Cement","Paper and Paper Products","|",6.3628,-1.55206,"Cement","Slag | Carbon black",NA,5.66675,-0.00277,"Paper and Paper Products","Paper","Waste paper | Paper off cuts"
"Unicem Industries Limited","Sonapack Ghana Limited","Cement","Paper and Paper Products","|",6.3628,-1.55206,"Cement","Slag | Carbon black",NA,5.66136,0.01083,"Paper and Paper Products","Paper","Waste paper | Paper off cuts"
"Xin An Safe Cement Ghana Limited","Praise Export Services Limited","Cement","Food","|",6.62512,-1.20732,"Cement","Slag | Carbon black",NA,5.71231,-0.2728,"Food","Palm fruits","Palm fruit chaff | Boiler ash | Palm kennel | Oil waste | Food waste"
"Xin An Safe Cement Ghana Limited","TR Centre Limited","Cement","Recycling","Carbon, black",6.62512,-1.20732,"Cement","Slag | Carbon black",NA,5.80733,0.15617,"Recycling","Waste tyre","Carbon black"
"Xin An Safe Cement Ghana Limited","Nkulenu Industries","Cement","Food","|",6.62512,-1.20732,"Cement","Slag | Carbon black",NA,5.68014,-0.17033,"Food","Palm chaff | Wood shaving","Palm fruit chaff | Boiler ash | Palm kennel |Oil waste"
"Xin An Safe Cement Ghana Limited","Buck Press Limited","Cement","Paper and Paper Product","|",6.62512,-1.20732,"Cement","Slag | Carbon black",NA,5.65202,-0.25736,"Paper and Paper Product","Paper","Waste paper | Paper off cuts | Aluminium scraps"
"Xin An Safe Cement Ghana Limited","Blowchem Industries","Cement","Alcoholic and Non Alcoholic Beverages","|",6.62512,-1.20732,"Cement","Slag | Carbon black",NA,5.73477,0.03033,"Alcoholic and Non Alcoholic Beverages","Water","Plastic bottles | Wastewater"
"Xin An Safe Cement Ghana Limited","Fine Print Industries","Cement","Paper and Paper Product","|",6.62512,-1.20732,"Cement","Slag | Carbon black",NA,5.56033,-0.22358,"Paper and Paper Product","Paper","Waste paper | Paper off cuts"
"Xin An Safe Cement Ghana Limited","Ferro Fabrik Limited","Cement","Metal Fabrication","Slag",6.62512,-1.20732,"Cement","Slag | Carbon black",NA,5.66541,0.00801,"Metal Fabrication","Slag | Aluminium foil | Aluminium scraps | Steel scraps","Slag"
"Xin An Safe Cement Ghana Limited","Aluworks Limited","Cement","Metal Fabrication","Slag, |",6.62512,-1.20732,"Cement","Slag | Carbon black",NA,5.67491,0.02697,"Metal Fabrication","Aluminium scraps","Slag | Crude oil"
"Xin An Safe Cement Ghana Limited","Chanrai Brand Limited","Cement","Fat and Oil Processing","|",6.62512,-1.20732,"Cement","Slag | Carbon black",NA,5.64521,0.00758,"Fat and Oil Processing","Palm oil","Wastewater | Oil waste| Waste paper"
"Xin An Safe Cement Ghana Limited","Madam Gifty Palm Kennel Production","Cement","Fat and Oil Processing","|",6.62512,-1.20732,"Cement","Slag | Carbon black",NA,6.11205,-0.242595,"Fat and Oil Processing","Palm fruit","Palm kennel cake | Palm kennel shell"
"Xin An Safe Cement Ghana Limited","Saw Mill Company","Cement","Wood Processing","|",6.62512,-1.20732,"Cement","Slag | Carbon black",NA,5.54828,-0.349003,"Wood Processing","Logs","Wood shavings | Saw dust"
"Xin An Safe Cement Ghana Limited","Crocodile Machete (Ghana Limited)","Cement","Metal Fabrication","|",6.62512,-1.20732,"Cement","Slag | Carbon black",NA,5.66526,0.00166,"Metal Fabrication","Steel scraps| Aluminium scraps","Aluminium scraps | Steel scraps"
"Xin An Safe Cement Ghana Limited","Alutrade","Cement","Metal Fabrication","|",6.62512,-1.20732,"Cement","Slag | Carbon black",NA,5.56148,-0.22338,"Metal Fabrication","Metal","Glass | Aluminium scraps"
"Xin An Safe Cement Ghana Limited","Logs & Lumber Limited","Cement","Wood Processing","|",6.62512,-1.20732,"Cement","Slag | Carbon black",NA,6.67351,-1.60885,"Wood Processing",NA,"Wood shavings | Saw dust | Logs"
"Xin An Safe Cement Ghana Limited","Sokoban Wood Village","Cement","Wood Processing","|",6.62512,-1.20732,"Cement","Slag | Carbon black",NA,6.62251,-1.60569,"Wood Processing","Logs","Wood shavings | Saw dust"
"Xin An Safe Cement Ghana Limited","Rider Steel Ghana Limited","Cement","Metal Smelting","Slag, |",6.62512,-1.20732,"Cement","Slag | Carbon black",NA,5.70128,0.02168,"Metal Smelting","Aluminium scraps | Steel scraps | Aluminium foil","Slag | Coke gas | Blast furnace gas | Converter gas"
"Xin An Safe Cement Ghana Limited","Tema Steel Company Limited","Cement","Metal Smelting","Slag, |",6.62512,-1.20732,"Cement","Slag | Carbon black",NA,5.69131,-0.00173,"Metal Smelting","Aluminium scraps | Steel scraps | Aluminium foil","Slag | Coke gas | Blast furnace gas | Converter gas"
"Xin An Safe Cement Ghana Limited","Fabrimetal Ghana Limited","Cement","Metal Smelting","Slag, |",6.62512,-1.20732,"Cement","Slag | Carbon black",NA,5.82202,0.19705,"Metal Smelting","Aluminium scraps | Steel scraps | Aluminium foil","Slag | Coke gas | Blast furnace gas | Converter gas"
"Xin An Safe Cement Ghana Limited","Sentuo Steel Company Limited","Cement","Metal Smelting","Slag, |",6.62512,-1.20732,"Cement","Slag | Carbon black",NA,5.66999,0.01579,"Metal Smelting","Aluminium scraps | Steel scraps | Aluminium foil","Slag | Coke gas | Blast furnace gas | Converter gas"
"Xin An Safe Cement Ghana Limited","Volta Aluminium Company Limited","Cement","Metal Smelting","Slag, |",6.62512,-1.20732,"Cement","Slag | Carbon black",NA,5.66911,0.02079,"Metal Smelting","Aluminium scraps | Steel scraps | Aluminium foil","Slag | Coke gas | Blast furnace gas | Converter gas"
"Xin An Safe Cement Ghana Limited","Star Steel","Cement","Metal Smelting","Slag, |",6.62512,-1.20732,"Cement","Slag | Carbon black",NA,5.74501,0.09276,"Metal Smelting","Aluminium scraps | Steel scraps | Aluminium foil","Slag | Coke gas | Blast furnace gas | Converter gas"
"Xin An Safe Cement Ghana Limited","Samartex Timber and Plywood Company Limited","Cement","Wood Processing","|",6.62512,-1.20732,"Cement","Slag | Carbon black",NA,5.61072,-2.56668,"Wood Processing",NA,"Wood shavings | Saw dust | Logs"
"Xin An Safe Cement Ghana Limited","John Bittar Company Limited","Cement","Wood Processing","|",6.62512,-1.20732,"Cement","Slag | Carbon black",NA,6.22339,-2.48049,"Wood Processing",NA,"Wood shavings | Saw dust | Logs"
"Xin An Safe Cement Ghana Limited","Specialised Timber Limited","Cement","Wood Processing","|",6.62512,-1.20732,"Cement","Slag | Carbon black",NA,6.64503,-1.60943,"Wood Processing",NA,"Wood shavings | Saw dust | Logs"
"Xin An Safe Cement Ghana Limited","Cargill Ghana Limited","Cement","Cocoa Processing","|",6.62512,-1.20732,"Cement","Slag | Carbon black",NA,5.68952,0.01021,"Cocoa Processing",NA,"Residual cocoa solids | Cocoa shell"
"Xin An Safe Cement Ghana Limited","Niche Cocoa Processing","Cement","Cocoa Processing","|",6.62512,-1.20732,"Cement","Slag | Carbon black",NA,5.69065,0.02184,"Cocoa Processing",NA,"Residual cocoa solids | Cocoa shell"
"Xin An Safe Cement Ghana Limited","Cocoa Processing Company Limited","Cement","Cocoa Processing","|",6.62512,-1.20732,"Cement","Slag | Carbon black",NA,5.65764,0.00339,"Cocoa Processing",NA,"Residual cocoa solids | Cocoa shell"
"Xin An Safe Cement Ghana Limited","Afrotropic Cocoa Processing Company Limited","Cement","Cocoa Processing","|",6.62512,-1.20732,"Cement","Slag | Carbon black",NA,5.64805,-0.09828,"Cocoa Processing",NA,"Residual cocoa solids | Cocoa shell"
"Xin An Safe Cement Ghana Limited","Olam Cocoa Ghana Limited","Cement","Cocoa Processing","|",6.62512,-1.20732,"Cement","Slag | Carbon black",NA,6.38729,-2.62542,"Cocoa Processing",NA,"Residual cocoa solids | Cocoa shell"
"Xin An Safe Cement Ghana Limited","Plot Enterprise Ghana Limited","Cement","Cocoa Processing","|",6.62512,-1.20732,"Cement","Slag | Carbon black",NA,4.98251,-1.72278,"Cocoa Processing",NA,"Residual cocoa solids | Cocoa shell"
"Xin An Safe Cement Ghana Limited","Nestle Ghana Limited","Cement","Food","|",6.62512,-1.20732,"Cement","Slag | Carbon black",NA,5.67414,-0.00408,"Food",NA,"Waste paper | Paper off cuts"
"Xin An Safe Cement Ghana Limited","Fan Milk Limited","Cement","Food","|",6.62512,-1.20732,"Cement","Slag | Carbon black",NA,5.68153,-0.01185,"Food",NA,"Waste paper | Paper off cuts"
"Xin An Safe Cement Ghana Limited","Usibras Ghana Limited","Cement","Food","|",6.62512,-1.20732,"Cement","Slag | Carbon black",NA,5.7408,0.09503,"Food",NA,"Waste paper | Paper off cuts | Cashew nut shell"
"Xin An Safe Cement Ghana Limited","Healthilife Beverages Limited","Cement","Food","|",6.62512,-1.20732,"Cement","Slag | Carbon black",NA,5.6518,-0.09413,"Food",NA,"Waste paper | Paper off cuts"
"Xin An Safe Cement Ghana Limited","Promasidor Ghana Limited","Cement","Food","|",6.62512,-1.20732,"Cement","Slag | Carbon black",NA,5.58663,-0.22673,"Food",NA,"Waste paper | Paper off cuts"
"Xin An Safe Cement Ghana Limited","Obapack Limited","Cement","Food","|",6.62512,-1.20732,"Cement","Slag | Carbon black",NA,7.61418,-1.9245,"Food",NA,"Waste paper | Paper off cuts | Food waste"
"Xin An Safe Cement Ghana Limited","Premium Foods Company Limited","Cement","Food","|",6.62512,-1.20732,"Cement","Slag | Carbon black",NA,5.66827,0.00683,"Food",NA,"Waste paper | Paper off cuts"
"Xin An Safe Cement Ghana Limited","Ghana Specialty Fats Industry Limited","Cement","Oil and Fat Processing","|",6.62512,-1.20732,"Cement","Slag | Carbon black",NA,5.68879,0.01272,"Oil and Fat Processing","Palm kennel shell","Oil waste | Palm kennel cake | Palm kennel shell"
"Xin An Safe Cement Ghana Limited","Wilmar Africa Limited","Cement","Oil and Fat Processing","|",6.62512,-1.20732,"Cement","Slag | Carbon black",NA,5.60377,-0.18695,"Oil and Fat Processing","Palm kennel shell","Oil waste | Palm kennel cake | Palm kennel shell"
"Xin An Safe Cement Ghana Limited","Norpalm Ghana Limited","Cement","Oil and Fat Processing","|",6.62512,-1.20732,"Cement","Slag | Carbon black",NA,4.92814,-1.89606,"Oil and Fat Processing","Palm kennel shell","Oil waste | Palm kennel cake | Palm kennel shell"
"Xin An Safe Cement Ghana Limited","Benso Oil Palm Plantation Limited","Cement","Oil and Fat Processing","|",6.62512,-1.20732,"Cement","Slag | Carbon black",NA,5.10795,-1.91433,"Oil and Fat Processing","Palm kennel shell","Oil waste | Palm kennel cake | Palm kennel shell"
"Xin An Safe Cement Ghana Limited","Twifo Oil Palm Plantation Limited","Cement","Oil and Fat Processing","|",6.62512,-1.20732,"Cement","Slag | Carbon black",NA,5.54784,-1.54776,"Oil and Fat Processing","Palm kennel shell","Oil waste | Palm kennel cake | Palm kennel shell"
